Family,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Aggregatilineales Order,0,0,0,0,0,0,0,0,0,0.00111644523836106,0,0,0,0,0,0.00252635010322721,0.00133015434809888,0.00158413332066027,0.00127928560678272,0,0,0.000279004882585445,0.00399702546941811,0.00304703865930299,0.00715756446710462,0.00664713835060838,0.00309919548281645,0.000896507992040758,0.000738066266382079,0.0011201235998455,0.000153277846752809,0,0,0,7.7907407046725e-05,0,0,0,7.78907193207929e-05,0,0,0,0,0,4.44899230324332e-05,0,0,0,0,0.000464058657014247,0,0.000470035252643948,0,0,4.62541821489693e-05
Akkermansiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733456481582093,0.00042665328146568,0.000253461331305643,0.000451512567099784,0,0,0,0,0,0,0.000826197987081268,0.000254728395847927,0.000327990728795399,0.000199477369292454,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24698702339488e-05,0,0,0,0,0,0,0,0,0,3.80069172589411e-05,0.000138762546446908
AKYH767 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158593502197653,0.000424080716696411,0.000120910629771652,0,0,0,0,0,0,0,0,0,0,0,0.00144426285583976,0.00126428097873849
AKYH767-A Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353145713354341,0,0,0,0,0,0,0,0,0,0,0.00112505041499501,0.00286445236481315,0.00420897249207077,0.00266512166859791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699409387628225,0.0011592109763977,0.000678394671518216
Alicyclobacillaceae,0.000375665240530105,0,0,0.000196089966076436,5.88327580796988e-05,0,0,0,0,0.000223289047672212,0,0.00016756968105904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0.000505235282844649,0.000386033314675056,0.000242556545994785,0,7.5291755552767e-05,0,0,0,0,0,0,0,0,0,0,0,0.000139634158504718,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria Class,0.002379213190024,0.00254005470887065,0.00236087689713322,0.00333352942329941,0.00192187009727016,0.000926140310257004,0.000790156902584942,0.00208892867800657,0.000940277230125269,0.000148859365114808,0,0.000837848405295202,0.0012892210665691,0.00158273659016773,0.0010510783659774,0.000434640877974573,0.000853306562931359,0,0.000501680630110871,0.00149878084244905,0.000641871411760511,0,0.00092954080684142,0,0,0.000413098993540634,0.000530684158016515,0.000437320971727199,0.000379007001655662,0.000270374662031672,0.00852224827945617,0.0102094332366001,0.00689127105666156,0.0132953932198401,0.0285920183861481,0.017838574762576,0.00702392412735765,0.0027473754746482,0.0032519375316431,0.00310390140015406,0.00445284752531232,0.00901647839154317,0.0083486934836821,0.00443855377122954,0.00800818614583797,0.0112759019669717,0.0195045992326586,0.0255017938524193,0.00469726149654751,0.00417652791312822,0.000527148128624143,0.00265569917743831,0.00223422443270127,0.00252745999771959,0.00163431443593025
Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amphibacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0.00123695534765414,0.000540446640545079,0.000282982636993916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319163790867926,0.000386249517188104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerohalosphaeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerolineaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291227908830337,0,0,0,0,0,0,0,0,0,0.000106020179174103,0,0,0.000154116450389915,0,0,0,0,0,0,0.000527148128624143,0.000705052878965922,0.000194280385452285,0.000114020751776823,0.000215852850028523
Anaerolineae Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0.00168423340215147,0.000978792822185971,0.00129898932294142,0.00175588220538805,0,0,0,0,0.000317399860344061,0.00455927051671732,0.0030419107706174,0.00154959774140822,0.00019679443727724,0.0012766551634717,0.000308999613750483,0.000475161324933707,0.00052445718681165,0.000199746987149611,0.000466074670068194,0,0,0.000285235497557671,0.000402054947509493,0,0.000113281072998323,7.06801194494019e-05,0.000172729471102359,0.000623441396508728,0.000832228832105539,0.000489389153356765,0,9.63190085563386e-05,0,0,0,0,0.000540540540540541,0.000388560770904569,0.000247044962183117,0.0002004347893122
Anaerolineales Order,0.000772200772200772,0,0,0,0,0,0,0.000646573162240127,0.00112226637143984,0,0.000473381399752385,0.00037237706902009,0.000121953344134915,0,0.000202130454995654,0.000842116701075736,0,0.00221778664892437,0.00173079817388251,0,0,0,0,0,0,0.000938861348955986,0,0,0,0,0.00185466194570899,0.00059438481171987,0.00143152007457221,0.00068684688220576,0.00114913425393919,0.00184855697021513,0.000552643776517988,0.000290373017645745,0.000486816995754956,0.000226562145996647,0.00037107062710936,0.0011054686150551,0,0,0.000667348845486497,0,0,0,0,0.00190264049375841,0.00714046101499976,0.00232667450058754,0.00184566366179671,0.000874159096955646,0
Anaeromyxobacteraceae,0,0,0,0,0.000254941951678695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214588985453932,0,0,0,0.000253199072901856,0.000115534810638445,0,0,0,0,7.06801194494019e-05,0,0,0,0,0.00225097296728726,0.000626073555616201,0,0,0,0,0.000188014101057579,0,0,0
Anaerotignaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerovoracaceae,0,0,0,0,0,0,0,0,0,0,0.000182069769135533,0.000335139362118081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angustibacteraceae,0.000229573202546176,0.000334952269301625,0.000481811611659841,0,0.00111782240351428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380287676442297,0,0,0,0,0,0,0,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQU-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233501029527267,8.74641943454398e-05,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquincolibacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52520945166307e-05,0,0,0,0,0,0,0.000375544539582394,0.00106136831603303,0.000830909846281678,0,0.000115874855156431,0.000183933416103371,0,0,0,0,0,0,0,0,0,0,0,0,0.000277409610701846,0.000133469769097299,0,0,0,0,0,0,0.00110458284371328,0.00124339446689462,0.000171031127665235,0.000138762546446908
Aquiviventaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108660219493643,0.000175680762956456,0.000316826664132053,0.000150504189033261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archaea Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178958906561081,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90604915861257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armatimonadaceae,0,0,0,0,0,0,0,0,0,0,0.000145655815308426,0,0,0,0,0,0.000100389007403689,0,0,0,0,0,0.000232385201710355,0,0,0,0,0,0.000139634158504718,0.000115874855156431,0,0,0,0,0,0,0.000267408278960317,0.000759437123073487,0.000720489153717335,0.000453124291993294,0.000194370328485855,0.000362731889314955,0,0,0,0,0,0,0,0,0,0.000188014101057579,0,0,6.16722428652924e-05
ARS49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100389007403689,0,0.000100336126022174,0,0,0,0,0,0,0,0.00137977881084294,0.000634115409004439,0.000319163790867926,9.65623792970259e-05,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0.000298167624417218,0.000462349351169744,0.000378164345775682,0,0,0,0,0,0,0.00119858989424207,0.000291420578178427,0.000247044962183117,0.000123344485730585
ASV10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31113916061849e-05,0,0,0,0,0,0,0,0,0
ASV10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81595042781693e-05,0,0,0,0,0,0,0,0
ASV10192,4.17405822811228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10199,0,0,0,0,0,0,0,0,0,0,0,3.7237706902009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10202,0,0,0,0,0,0,0,0,0,0,0,3.7237706902009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47397266402702e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13190457511679e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13190457511679e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62139242553781e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20742610707899e-05,0,0,0,0,0,0,0,0,0
ASV10397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20742610707899e-05,0,0,0,0,0,0,0,0,0
ASV1629,0,0,0,0.000235307959291723,0,0,0,0,0,0,0,0.000242045094863058,0.00090593912785937,0.00225829489084908,0.000929800092980009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2222,0,0,0,0,0,0,0,0,0,0,0,0.000204807387961049,0.000365860032404746,0.00117740160975892,0.000687243546985224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052143684820394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308826651740045,0.00048511309198957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788308774483051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212318323071281,0.000525539182988701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116861110570087,0.000138641772766134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277283545532269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196099404570899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181917409496089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144478512834508,0,0,0,0,0,0,0,0
ASV8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
ASV9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817668151689666,0.03455891579872,0.0335519437315845,0.0339136105954949,0,0,0,0,0,0.000539268555740759,0.00165239597416254,0.00950986011165595,0.0253646163601776,0.0590851967844248,0.0964465044418694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228186460936651,0.00198268289622286,0.00221778664892437,0.00248331911904881,0,0,0,0,0,0,0,0.00341760597762636,0.00736885837360331,0.0142825796413397,0.0259752800309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81209831722514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
AWTP1-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0.00019679443727724,7.97909477169815e-05,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azospirillaceae,0.00135656892413649,0.000725729916820186,0.000843170320404722,0.00150989273878856,0.000274552871038594,0,0,0,0,0,0.000218483722962639,0.000484090189726117,0,0,0.000747882683483921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398522401557303,0,0.00173114055529662,0.00159446597654909,0.00494712034746704,0.00323497469787647,0.000748743181088886,0.000335045789591244,0.000564707715075749,0.000657030223390276,0.000618451045182266,0.00141638166303935,0.00479778813834978,0.00422279074068366,0.00347021399652979,0.00363942358262333,0.00765736118022892,0.014496266847668,0,0,0,0.000611045828437133,0.000874261734535281,0.000513093382995705,0.000601304367936601
B-17BO,0,0,0,0,0,0,0,0,0,0,7.28279076542131e-05,5.58565603530135e-05,0,0,0,0.000679126371835271,0.000225875266658301,0.000221778664892437,0,0,0,0,0,0,0,0,0.00148591564244624,0.00334550543371307,0.00177534858670284,0.00110081112398609,0.000950322649867415,0,0,0,0.000370060183471944,0.000323497469787647,0.000303062716155025,0.000804109895018986,0.00654282042294661,0.0212062168652861,0.0451469262983054,0.014716550937921,0,0.000339056190857812,0.000111224807581083,6.31113916061849e-05,0,0,0,0,0,0.000470035252643948,0.00349704693814113,0.0120481927710843,0.0173607363665798
B-1AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190155384113876,0,0,0,0,0,0,0,0,0,0,0,0.000284258631622679,0.00121681195268397,0.00156431054461182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185016728595877
Babeliaceae,0,0,0,0,0,0,0,0,0,0,0,0.000390995922471094,0.000209062875659855,0.000212318323071281,0.000202130454995654,0,0,0,0,0,0,0,0,0,0,0,0,0.000437320971727199,0.000359059264726417,0.000502124372344535,0,0.0013985524981644,0.00013316465809974,0.00132463327282539,0,0,0,0,0.000155781438641586,0.000317187004395306,0.00144894244871274,0.000673644937299202,0,0,0,0,0,0,0,0,0,0,0.000233136462542742,0.000532096841625176,0.000185016728595877
Babeliales Order,8.34811645622456e-05,0,0,0,0,0,0,0,0,0,0,0.000223426241412054,0.000418125751319709,0.00088787662375263,0.00149576536696784,0,7.5291755552767e-05,6.33653328264107e-05,0,0,0,0,0,0,0,0,6.36820989619818e-05,0.000502919117486279,0.000797909477169815,0.000849748937813828,0,0.00146848012307262,0,0.000907619094343325,0,0,0,0,0.00033103555711337,0.0011554669445829,0.00257982435990317,0.000708190831519674,0.00010842459069717,0.000154116450389915,0,0,0,0,0,0,0,7.05052878965922e-05,0.00151538700652782,0.00323058796701,0.00198892983240568
Bacillaceae_D,0,0,0,0,0,0,0,0,0,0,0,0.00037237706902009,0.000418125751319709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillaceae_G,0.000396535531670667,0.000614079160386312,0.000963623223319682,0.000960840833774536,0,0,0,0,0,0,0.000582623261233705,0.0029045411383567,0.00362375651143748,0.00399544480688683,0.00287025246093829,0.000434640877974573,0.00100389007403689,0,0,0,0,0,0,0,0,0,0.00174064403829417,0.00358603196816303,0.00311184696096228,0.00142912321359598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillales Order,0.001189606595012,0.0027633562217384,0.00139725367381354,0.000333352942329941,0,0,0,0,0,0,0.00513436748962202,0.00791301271667691,0.0147040889214098,0.0115423961087842,0.00780223556283225,0,0,0,0.001153865449255,0,0,0,0,0,0,0,0.00624084569827422,0.00819976821988498,0.00748040134846702,0.00395905755117806,0.00016860563142809,0,0,0,0,0,0,0,0,0,0,0,0,9.24698702339488e-05,0,0,0,0,0,0,0,0,0,0,0.000370033457191754
Bacilli Class,0.000396535531670667,0,0,0.000137262976253505,0,0,0,0,0,0,0,0.00100541808635424,0.00181187825571874,0.00227759655658283,0.00305216987043438,0,0,0,0,0,0,0,0,0,0,0.000375544539582394,0.00036086522745123,0.00111516847790436,0.000199477369292454,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16722428652924e-05
Bacillota_A Phylum,0,0,0,0.000352961938937585,0,0,0,0,0,0,0,0.000670278724236162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillota_B Phylum,0,0.001786412102942,0,0.000627487891444595,0,0,0,0,0,0,0.00131090233777584,0.00180602878474744,0.00167250300527884,0.00117740160975892,0.000424473955490874,0,0,0,0,0,0,0,0,0,0,0.00153973261228782,0.00163450720669087,0.00247086349025868,0.000957491372603778,0.000540749324063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillota_E Phylum,0.000688719607638527,0.00153519790096578,0.00178270296314141,0.00156871972861149,0,0,0,0,0.000697625041705845,0.00320047634996837,0.00254897676789746,0.000856467258746206,0.000505235282844649,0.000405334980408809,0.000889374001980878,0,0,0,0.000401344504088697,0,0,0,0,0,0,0.000788643533123028,0,0,0.000159581895433963,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612249360418079,0.00121681195268397,0.000695249130938586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria Kingdom,0.0243973703433163,0.0576955283872048,0.0668754516983859,0.0745730140988685,0.0199050831502981,0.0175966658948831,0.0387741280054182,0.0433701382671839,0.0345476053262155,0.0243757210375498,0.0290219212002039,0.025098214451954,0.0221606648199446,0.0181049624582602,0.0279142158348999,0.0244757144409432,0.0276822687915673,0.0286094477711244,0.0278432749711534,0.0503769321969443,0.0264593659736833,0.0163217856312485,0.0229596579289831,0.0176474322351298,0.0396607510540249,0.0421736517951029,0.0293574476214736,0.0207508801084556,0.0138437294288963,0.0138663576670529,0.0165693352339786,0.00783189398972064,0.00625873893068779,0.00745719472109111,0.0162631712210038,0.0170529380502345,0.00552643776517988,0.00734867098503462,0.0098921213537407,0.00922107934206353,0.00980686657360451,0.0123847030780392,0.00967689471972243,0.00749005948894985,0.00825288072251635,0.00997159987377721,0.0131314914998475,0.0115388344807524,0.00554276856592607,0.0102092904543134,0.00996789188671108,0.0161692126909518,0.0147458812558284,0.0128653414921516,0.00849535145469402
Bacteriovoracaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135825274367054,0,0,0,0,0,0,0,0,0,0,0.000955231484429727,0.00262392583036319,0.00444834533522172,0.00365005793742758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77121541809139e-05,0.000190034586294706,0.000107926425014262
Bacteroidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70035252643948e-05,0,0,0
Bacteroidales Order,0,0,0,0,0,0,0,0,0,0,0,5.58565603530135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254728395847927,0.000502919117486279,0.000179529632363208,0,0.000107294492726966,0,0,0,0,0,0,6.70091579182488e-05,0,0.00033984321899497,0.00106020179174103,0.000241821259543303,0,0,0,0,0,0,0,0,0,0,0.000446844886540255,0.000209038044924176,0.00205060207527097
Bacteroidia Class,0,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0.000193016657337528,0,0.0040204281212648,0.00173171037771364,0.0017742293191395,0.00185621833141022,8.94794532805405e-05,0,0,0,0,0.000441219727424257,0.00439387111311402,0.0272559383557282,0.0448691316992106,0.0208852805649199,0.00610274237157204,0.000475161324933707,0,0,0,0,0,0,0,0.000194726798301982,0.000611717794190947,0.00038874065697171,0.000207275365322831,0.00032527377209151,0.000246586320623863,0,0,0,0,0,0,0,0.000775558166862515,0.00326391047559838,0.00881760480407434,0.00615180622581292
Bacteroidota Phylum,0,0,0,0,0,0,0,0,0,0,0,0.000521327896628126,0.000313594313489782,9.65083286687641e-05,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98734935748053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123344485730585
Baltobacteraceae,0.0188876134822081,0.0466421035002512,0.0479402553601542,0.0401788340490617,0.00343191088798243,0.00444547348923362,0.0149565413703578,0.0312344573759077,0.0376414207285632,0.0254921662759108,0.0174058699293569,0.0120091604758979,0.00973884562448823,0.0101333745102202,0.00840862692781921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148679511350225,0.0027971049963288,0.00482721885611559,0.00235490359613403,0.00198663887969149,0.00210273355361971,0.00123007808321746,0.00109448291266473,0.00054523503524555,0,0.000724471224356369,0.0013472898745984,0.00119267049766887,0.00073975896187159,0.000734083730035147,0.00170400757336699,0.0022956030372594,0.00184233491709493,0,0,0,0.000235017626321974,0.000271992539633199,0.000532096841625176,0.000231270910744847
Bdellovibrionaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275955762168588,0.000415454923140839,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,5.30100895870514e-05,0,0,0,0,0,0,0,0,0,0,0.000282021151586369,0.000582841156356854,5.70103758884117e-05,0.000154180607163231
