Order,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Gammaproteobacteria Class,0.00684545549410414,0.00949031429687936,0.00619127920982896,0.00539247406710199,0.000509883903357389,0,0.00547465853933853,0.0107430617726052,0.0105857017197974,0.00695917531911726,0.00651809773505207,0.00465471336275112,0.00585376051847593,0.00482541643343821,0.00396175691791482,0.00095077692056938,0.0016815158740118,0.00123562399011501,0.000903025134199569,0.000469767129722837,0.00153335948365011,0.000837014647756336,0.000418293363078639,0,0.000392195313266006,0.00146462370437134,0.00846971916194358,0.00640675223580347,0.00392970417506134,0.00229818462726922,0.00113425606597079,0.00510471661830006,0.00286304014914442,0.00309081096992592,0.0038369397970512,0.00242623102340735,0.00206795735729312,0.00272503908867545,0.0170385948514234,0.0435679006751552,0.0368596822928631,0.00944830206929906,0.00330695001626369,0.00255833307647258,0.00253592561284869,0,0.000272903857576293,0.00121206244545719,0.00155009629386068,0,0.000622993242919442,0.00141010575793184,0.00773235934100093,0.0089126220972217,0.00349989978260535
Gastranaerophilales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0.000327990728795399,0.000538588897089625,0,0,0,0,4.90604915861257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169598667879554
GCA-002687715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171139845702488,0.0011293763332915,0,0.00117894948076055,0.000939534259445675,0.00242484755553971,0.00302255289467566,0,0,0,0,0.000169818930565285,0.000284258631622679,0.000219425106221699,0.000366937041328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA-2729495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624796262088449,0.00042665328146568,0,0.000476596598605328,0,0,0.000790513833992095,0,0,0,0,0,0.0001093302429318,0,0.000251062186172267,9.19667080516853e-05,0,0,0,0,0.000161748734893823,7.13088743894178e-05,0,0,0,0,0,0,0.000184939740467898,0,0,0,0,0,0,0,0,0,0,0
GCA-2747355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356595228755839,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geminicoccales,0,0,0,0,0.000196109193598996,0,0,0,0,0,0,0,0,0,0,0.000760621536455504,0.00117957083699335,0.0012039413237018,0,0.00221461646869338,0.00484969511107941,0.00134852359916299,0,0,0,0,0.000254728395847927,0,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmatales,0.0179901909631639,0.0101323061463741,0.0114430257769212,0.0130595917406906,0.00562833385629118,0.00713128038897893,0.0102720397336042,0.0236247886203123,0.034790257514635,0.0164117450039076,0.010596460563688,0.00674002494926362,0.00311852122859283,0.00490262309637322,0.00517453964788875,0.0179289362164512,0.0211318860584766,0.0207838291670627,0.0210204184016455,0.00525691788023175,0.00716756409799237,0.0135782376191583,0.0165923034021194,0.0354218244143973,0.0221590351995294,0.0117545440889289,0.00704748561845932,0.00397962084271751,0.00406933833356606,0.00494399382000772,0.0430097637988382,0.0213978532219153,0.0128503895066249,0.0189128195064515,0.0315135461504002,0.024747556438755,0.0235319285485079,0.0188295733750279,0.0150523815087432,0.00947029770265984,0.00883501493117523,0.0210039036860469,0.0304944161335791,0.0356317233301483,0.0337233616585843,0.0197959398338067,0.0231005088854285,0.0252593813633278,0.0601719197707736,0.0895169149380482,0.0539607993482532,0.029165687426557,0.0204382965495804,0.0150317357759112,0.0171448835165513
Gemmatimonadales,0.0132943754565376,0.00837380673254061,0.00686581546615273,0.00529442908406377,0.00656965798556636,0.0139384116693679,0.0148436618128457,0.0188998308962499,0.0120719463738664,0.00353540992147669,0.00247614886024325,0.00344448788843583,0.00297914597815293,0.00318477484606922,0.00375962646291917,0.0114093230468326,0.0155351988957209,0.0125780185660425,0.0133948728239603,0.00677806858600094,0.0173661876404094,0.0245989304812834,0.017661275329987,0.00374531835205993,0.00112756152563977,0.00168995042812078,0.00282323972064786,0.00242713139308595,0.00173545311284435,0.00251062186172267,0.0108367437654236,0.0154889689171707,0.0136493774552234,0.0173428837756954,0.0555479812243149,0.0139797120872519,0.0030127999429529,0.00174223810587447,0.00196674066285002,0.00167655988037519,0.00265050447935257,0.00969012332884237,0.0117911742383172,0.0101408624356564,0.0111669706811407,0.0253918165562217,0.0451896681810155,0.0274895762629691,0.00728075531964864,0.00329481646480115,0,0.00199764982373678,0.00155424308361828,0.00142525939721029,0.00195809371097303
Gemmatimonadetes Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217320438987287,0.000476847785167524,0.000285143997718848,0.000301008378066523,0,0,0,0,0,0,0,0,0,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154413325870023,0,0,0,0,0,0,0,0,0,0,0,0.000300435631665916,0.000467002059054533,0,0.000119686421575472,0,0.000413850186232584,0,0.000332911645249351,0.000637786390619634,0.000175291665855131,0.000300390507659958,0.000998324241451849,0.00359615814161269,0.00810063480936246,0.00464452399293126,0.00302157510646193,0.00381732131136214,0,0,0,0,0,0,0,0,0,0.00192714453584019,0.00114625427416848,0.00066512105203147,0.000323779275042785
GIF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88560770904569e-05,0.000114020751776823,0
GIF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275900124155056,0,0,0,0,0,0.000106963311584127,0,0,0,0,0,0,0,0,0,8.02658404636155e-05,0,0,0.000324841059909973,0,0,0.000291420578178427,0,0
GN15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0.000760383993916928,0,0,0,0,0,0,0,0.000337990085624155,0.00205905453310408,0.00205540856711784,0.000598432107877361,0.000193124758594052,0.000183933416103371,0,0,0,0,0,0,4.46727719454992e-05,0.000136308758811388,0.000158593502197653,7.06801194494019e-05,0.000138183576881888,0,0,0,0,0,0,0,0,0,0.000211515863689777,0.000135996269816599,0.000133024210406294,0
Gp22-AA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260572339479775,0,0,0,0,0,0,0,0,0,0,0,0.000243955329068633,0,0,0.00025244556642474,0.000866871077007047,0,0,0,0,0.000141010575793184,0,0,0
Gp7-AA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173714991603775,0.000101065227497827,0.00556883624904922,0.0037143932739365,0.00373855463675823,0.00341142828475393,0.00129745207256784,0.00185429518953036,0.00883515461520577,0.0121305075292805,0,0.00357878223355231,0,0.00205905453310408,0.00150875735245884,0.0017155053759151,0.00258787176516029,0,0,0,0,0.00208402313849989,0.0025417658340458,0.00117659642742539,0.000357382175563994,0,0.0003851556481943,0,0.000898193249732269,0,0,0,0,0,0,0.00164404152379163,0,0,0,0,0,0
GWA2-38-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388560770904569,0.00102618676599141,0.0028677592932361
GWA2-44-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
GWE2-31-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45458942204719e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Halanaerobiales,0.0026505269748513,0.00535923630882599,0.00510720308359431,0.00849069553110967,0,0,0,0,0.000242652188419424,0.00126530460347587,0.00597188842764547,0.0231059971326966,0.0368473318350494,0.030612441853732,0.0134618883027106,0.00108660219493643,0.00140544610365165,0.00123562399011501,0.00140470576431044,0,0,0,0,0,0,0.00180261378999549,0.00825744549873697,0.015306234010452,0.0140831022720472,0.00755117806102742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliangiales,0,0,0,0,0.000352996548478193,0,0,0,0,0,0,0,0,0,0.000141491318496958,0.00268934043246767,0.00145564060735349,0.00123562399011501,0.000652184819144133,0.0058609041898754,0.000463573797382591,0,0.000139431121026213,0,0,0.000863752441039507,0.000445774692733873,0,0.000239372843150945,0.000540749324063345,0.000858355941815729,0,0,0,0.000175291665855131,0,0,0,0,0,0,0,0,0,0,0.00372357210476491,0.00343537797184274,0.000872684960729177,0,0,0,0.000235017626321974,0.000446844886540255,0,0.000292943153610139
Haloplasmatales,0,0,0,0.000509833911798733,0,0,0,0,0,0,0.00156580001456558,0.000986799232903238,0.00139375250439903,0.00193016657337528,0.00260748286944394,0,0,0,0,0,0,0,0,0,0,0.00146462370437134,0.00106136831603303,0.000940240089213478,0.00129660290040095,0.00196987253765933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heliobacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106136831603303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holophagales,0.002379213190024,0,0,0,0.00125509883903357,0.00171335957397546,0.00316062761033977,0.0017407738983388,0.00154690770117383,0.000893156190688847,0.00101959070715898,0.000875086112197211,0.000540079095454625,0.000810669960817619,0.000828734865482182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444505755583146,0,0,0,0.000564828701088756,0.000346604431915336,0,0.000134018315836498,0,0,0,0.000293640100874011,0,0,0,0,0.0002086911852054,0,0,0,0,0.000211515863689777,0.000271992539633199,0,0.000123344485730585
HR10,0.000313054367108421,0.000976944118796405,0.000794989159238738,0.00150989273878856,0.000313774709758393,0,0,0,0,0,0,0.000297901655216072,0,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012465185127476,0.00050835316680916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRBIN30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702723051825825,0,0,0.000335547949802027,0,0,0,0,0,0,0,0.000415454923140839,0,0,0.00479759660336292,0.00129366106080207,0,0,0.00210349999026157,0.00494488989532546,0.00331586265910793,0.00122850122850123,0.00132414222845348,0.00151796637817753,0.00143127241885039,0.00214184544166926,0.00851133036972786,0.0088462842523811,0.00431552253414602,0.00807825812559167,0.00866871077007047,0.00688451469019684,0.0121189346610926,0.00477980416724674,0,0.00237367802585194,0.00227308050979173,0.00131123864543347,0.00222020074315053
Hydrogenedentiales,0,0,0,0,0,0,0,0,0,0,0,0.00109851235360926,0,0,0,0.000488970987721395,0.000501945037018446,0.000285143997718848,0.000501680630110871,6.71095899604053e-05,0,0,0,0,0,0,0.00218641873102804,0,5.98432107877361e-05,9.65623792970259e-05,0.00035253904753146,0.00027971049963288,0,0.000441544424275131,7.7907407046725e-05,0,0,0.000491400491400491,0.00132414222845348,0.00101952965698491,0.000229710388210556,0.000656371990188966,0.00043369836278868,0,0.000400409307291898,0,0,0,0,0,0.000670915800067092,0.000211515863689777,0.00231193658688219,0.00136824902132188,0.000477959882206016
Iainarchaeales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ignavibacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407475823101163,0.00115447358514243,0.000538605329024491,0.00130436963828827,0,0,0,0,0,0,0.000262881177707676,0.00142223354348426,0.00450440600879015,0.0136841475334623,0.0192352259559676,9.19667080516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194280385452285,0.000456083007107294,0.00158806025378128
IMCC26256,0.0030261922153814,0,0,0.000333352942329941,0.00604016316284907,0.00555684186154202,0.00417654362794898,0,0.00103127180078255,0,0.00138373024543005,0.000688897577687166,0.000104531437829927,0.000636954969213843,0.000747882683483921,0.0057589916331631,0.00469318609612247,0.0071285999429712,0.00830281442833492,0.0151667673310516,0.0196483971044467,0.00404557079748896,0.00422941067112846,0,0,0,0.00112505041499501,0.000918374040627118,0.000718118529452834,0.000984936268829664,0.00381661838414494,0.0013985524981644,0.00143152007457221,0.00179070794289359,0.00738172681767719,0.00136331076553366,0.000427853246336507,0.000245700245700246,0.000408926276434163,0.000135937287597988,0.000583110985457565,0.00131274398037793,0.00249376558603491,0.00132540147335327,0.00186857676736219,0.0188071946986431,0.0274509174385565,0.00606031222728595,0.00192587721358448,0,0,0,0.000757693503263911,0.000532096841625176,0.000354615396475431
Isosphaerales,0.0184910779505374,0.00644783118405627,0.006070826306914,0.00931427338863071,0.0315735801694383,0.0407501736513082,0.032678631899763,0.0147717099373321,0.0116776365676848,0.00290275761973875,0.00243973490641614,0.00180602878474744,0.00221258210073346,0.00214248489644656,0.00242556545994785,0.00383027273715093,0.002585016940645,0.00202769065044514,0.00193147042592686,0.00270675346173635,0.00484969511107941,0.00437107649383864,0.00297453058189254,0.00253919888275249,0,0,0.000297183128489248,0.00017492838869088,0.000219425106221699,0.000617999227500966,0.0266703453349887,0.00814656830180763,0.0115187429256275,0.00922337241819163,0.0264106109888398,0.0258797975830118,0.00545512889079046,0.00180924726379272,0.00177201386454804,0.00283202682495809,0.00229710388210556,0.0127819808615746,0.00596335248834436,0.00471596338193139,0.00800818614583797,0.0430840433364889,0.0246897725266081,0.0517793076699312,0.0427920522335478,0.0213002923569539,0.00201274740020127,0.00383078730904818,0.0054592788312092,0.00467485082284976,0.00348448172188902
J036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000965650434542696,0.0003496381245411,0.000266329316199481,0.000122651228965314,0,0,0.000142617748778836,0.000201027473754746,0.000214199478132181,0.000271874575195976,0,0.000276367153763775,0,0.000493172641247727,0.000244694576678382,0,0,0,0,0.00102092904543134,0,0.000705052878965922,0.000194280385452285,0.000152027669035765,0.000539632125071309
J058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103227208518961,0.000577236792571213,0.000538605329024491,0.000451512567099784,0.00232646578529405,0.00121242377776985,0,0,0,0,0,0.000106136831603303,8.74641943454398e-05,5.98432107877361e-05,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483854002314084,0.000305010193761739,0,0,0,0,0,0,0,0
JAAYCJ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181249716797317,0,6.90917884409438e-05,0,0,0,0,0,0,0,0,0,0.000258519388954172,0.000446844886540255,0.00034206225533047,0
JAAZAB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93455438909984e-05,0,0,0.000106020179174103,0,0,0,0,0,0,0,0,0,0,7.05052878965922e-05,0,0,0
JABCZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245302457930628,0,0,0,0,0,0.000475780506592958,0.000830491403530472,0,0,0,0,0,0,0,0,0,0,0,0,0.000912166014214587,0.000339197335759108
JABDDW01,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72066629350113e-05,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,0,0.000148591564244624,0.0001093302429318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072855464159812,0.00202051600870376,0.00167230435939341,0.000462541821489693
JABDET01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141010575793184,0,0,0
JABMRN01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
JABWAM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97909477169815e-05,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40070505287897e-05,9.71401927261424e-05,0.000171031127665235,0
JACOTG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147259913747765,0,0,0,0,0,0,0,0,0
JACPAO01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47397266402702e-05,0,0,0,0,0,0,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACPWU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06555693505618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349704693814113,0.000171031127665235,9.25083642979386e-05
JACQPE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACRGQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,6.70091579182488e-05,9.73633991509912e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25083642979386e-05
JADJOY01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176584849019954,0,0,0,0,0,0,0,0
JAGOMX01,0,0,0,0,0,0,0,0,0,0,0,0,0.000226484781964843,0,4.04260909991308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAGOUU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50172931473528e-05,0
JAGPBS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77121541809139e-05,0,6.16722428652924e-05
JAHEKZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000516136042594806,0,0,0.00035117644107761,0,0,0,0,0,0,0,0.000233501029527267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAIQFV01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360202939869101,0.00045452956190343,0,0.000441544424275131,0,0.000184855697021513,0.000570470995115342,0.00158588340406522,0.000895743272189119,0.000815623725587929,0.000565440955595215,0.000500915466196843,0.00279193321045213,0.00221927688561477,0.00193531165191084,0.00016829704428316,8.02658404636155e-05,0,0,0.00556870388417096,0.0147122250443284,0.0082256169212691,0.0037496114392291,0.00216639428375964,0.00255939807890963
JAJRXK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5291755552767e-05,0,5.01680630110871e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJVIF01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465008137642409,0,0,0,0,0.000148591564244624,4.37320971727199e-05,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000135530738371463,0,0,0,3.21063361854462e-05,0.000339377484728013,0,0,0,0,0,0,0
JAJVII01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24698702339488e-05,0,0,0,0,0,0,0,0,0,0,0
JAJYDF01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271061476742925,0,0.000333674422743249,0,0,0,0,0,0,0,0.000155424308361828,0.000304055338071529,0.000215852850028523
JAJYVM01,0,0,0,0.000235307959291723,0.000215720112958896,0.000555684186154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKLKS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298815603607519,0.00429163006650772,0.00465735196274118,0.00479105001755882,0.0160839317271771,0.0137645758299754,0.00651011392699372,0.00237032905744562,0,0,0.000413098993540634,0.000870322019147085,0.000655981457590799,0.000638327581735852,0.000405561993047509,0.000751061449088763,0,0,0,0,0,0,0,0,0,0,0,0.000406592215114388,0,0.000422654268808115,0.00824655516987483,0.00829948790393784,0.00286046737127897,0.00173798675372258,0,0,0,0.000563413117811626,0.000304055338071529,0.000508796003638662
Kapabacteria Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399529964747356,0.000135996269816599,0,0
Kapabacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298815603607519,0.000401556029614757,0,0.000250840315055436,0,0,0,0,0,0.000931463869006765,0.0024785939612438,0.000594366256978497,0.0002186604858636,0.000159581895433963,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,8.83501493117523e-05,0.000103637682661416,0,0,0.000155714730613516,0,0,0,0,0,0,0.000540540540540541,0.000679981349082997,0,0.000863411400114094
Kazan-3B-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiritimatiellia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51089079164789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koll11 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147073242474752,0.000863752441039507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kryptoniales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79686437989941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ktedonobacterales,0.0474173014713555,0.0546251325852733,0.0550710672127198,0.0637684569680569,0.000882491371195482,0.000138921046538551,0,0.00770914154978613,0.102823864842731,0.196606006475382,0.185820406379725,0.0942672550224357,0.0418996846634959,0.0258063270860275,0.0317344814343177,0.00293382592632837,0.00253482243694315,0.00243956531381681,0.0019565544574324,0.00263964387177594,0.0050993117712085,0.00548709602418042,0,0,0.000147073242474752,0,0.00104014094971237,0.000568517263245359,0.000678223055594343,0.000424874468906914,0.028049845955764,0.00283206880878291,0.0115520340901525,0.00556836579502527,0.00185030091735972,0.00353536520553643,0.0130495240132635,0.0224480679026134,0.023873505471823,0.0123023245276179,0.00955948615553161,0.0168065775382596,0.0292475333405616,0.0250593348334001,0.0300306980468924,0.00157778479015462,0.00155715730499414,0.00126054494327548,0.00375780919723801,0.0254304144043807,0.106483921982077,0.122185663924794,0.0809954926950575,0.0242484132112044,0.0223407699779522
Lachnospirales,8.34811645622456e-05,0.00131189638809803,0.00101180438448567,0.00117653979645862,0,0,0,0,0,0,0.000291311630616852,0.00256940177623862,0.00705587205352009,0.0144376459688471,0.0118246316172458,0.000190155384113876,0,0.000506922662611285,0.000275924346560979,0,0,0,0,0,0,0,0.00137977881084294,0.00500732512627643,0.0101135026231274,0.00930861336423329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD1-PB3_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36820989619818e-05,0,0,0,0,0,0,0,0,0,0,0.000245700245700246,0.000214199478132181,0,0,0,0.000379486067440095,0.000554819221403693,0.00115673799884326,0,0,0,0,0,0,0,0,0,0
Legionellales,0,0,0,0,0,0,0,0,0,0,0,0.000316520508667076,0.000261328594574818,0.000443938311876315,0.000323408727993047,0,0,0,0,0,0,0,0,0,0,0,0.000254728395847927,0.000437320971727199,7.97909477169815e-05,0,0,0.00241250305933359,0.00186430521339636,0.000392483932689006,0,0,0,0.000312709403618495,0.00262881177707676,0.00643436494630477,0.0136589330835969,0.00150274639859053,0.000189743033720048,0,0,0,0,0,0,0,0,9.40070505287897e-05,0.000466272925085483,0.000931169472844058,0.000308361214326462
