Species,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
SMYC01 sp004356105(GB_GCA_004356105.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065196131696186,0.000401556029614757,0.000380191996958464,0.000501680630110871,0,0,0.00120902115787026,0,0,0.000833415040690264,0,0.000424547326413212,0.00024052653444996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOKP01 sp013375475(GB_GCA_013375475.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212318323071281,0.000990439229478706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibacillus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0.0005749229080646,0.000559748306278832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibacillus sp003073375(RS_GCF_003073375.1),0,0,0,0,0,0,0,0,0,0,0,0.00106127464670726,0.00167250300527884,0.00218108822791407,0.00145533927596871,0,0,0,0,0,0,0,0,0,0,0,0.000764185187543781,0.00111516847790436,0.00131655063733019,0.000907686365392043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibacillus sp022549215(RS_GCF_022549215.1),0,0,0,0,0,0,0,0,0,0,0,0.00156398368988438,0.0017247687241938,0.00158273659016773,0.00153619145796697,0,0,0,0,0,0,0,0,0,0,0,0.000891549385467745,0.00157435549821792,0.00163571442819812,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibacter sp003136215(GB_GCA_003136215.1),0.000605238443076281,0,0,0,0,0,0,0,0.00103127180078255,0.000781511666852741,0,0.000279282801765067,8.71095315249395e-05,7.72066629350113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757192562958876,0.00339148980804867,0.00269658432651974,0.00377765785213168,0.00134390277155601,0.00478314116043164,0.00265625557100581,0.00122850122850123,0.00147992366709507,0.00174452852417418,0.00118389200077748,0.00333367879227554,0.00284614550580072,0.00305150571772031,0.00180184188281354,0.000462816871778689,0.000818711572728878,0,0.0132932500352295,0.010487725648522,0.00488810082906024,0.00256169212690952,0.00336105066832453,0.00155828360761659,0.00127969903945482
Solirubrobacter pauli(RS_GCF_003633755.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427914274507007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solirubrobacter soli(GB_GCA_000423665.1),0,0,0,0,0.00100015688735488,0,0,0,0,0,0,0,0,0,0,0,0.00170661312586272,0.00228115198175078,0.00170571414237696,0.00914927409793526,0.00559854509146668,0.00288305045338293,0,0,0,0.000901306894997747,0.000403319960092551,0,0.000678223055594343,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solirubrobacteraceae Family,0.00252530522800793,0.002679618154413,0.00248132980004818,0.00156871972861149,0.0141983056165673,0.00699235934244038,0,0.00203919228091117,0,0,0.000327725584443959,0.000502709043177121,0.000278750500879806,0,0.000586178319487397,0.000706291426708682,0.00107918182958966,0.00047523999619808,0,0.0103125069905823,0.00467139749670149,0.00106951871657754,0.00167317345231456,0.000190439916206437,0,0,0.000127364197923964,0,0,0,0.000199261200778651,0,0,0,0,0,0,0,0,0,0,0,0.000731865987205898,0,0,0.00378668349637109,0.00191032700303405,0,0,0,0,0,0,0,0
Solirubrobacterales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671095899604053,0.000213957137253504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solitalea koreensis(RS_GCF_900182575.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162990329240465,0,0,0,0,0,0,0,0,0,0,0.000254728395847927,0.000415454923140839,0.000678223055594343,0.000540749324063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorangium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469767129722837,0.000641871411760511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPDF01 sp022710485(GB_GCA_022710485.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065196131696186,0.000702723051825825,0,0.000802689008177394,0.000715835626244324,0.00174731662090361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189334174818555,0.000144478512834508,0,0,0,0,0,0,0,0
Sphaerobacter thermophilus(RS_GCF_000024985.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559246583003378,0.00106978568626752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobacteriaceae Family,0,0,0,0,0,0,0,0,0,0,0,0.000335139362118081,0.000435547657624697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239372843150945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796549580354367,0,0
Sphingobacterium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
Sphingobium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321883478180898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070235288215522,0,0,0,0,0,0,0,0.000233501029527267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium luteum(RS_GCF_014396785.1),0.000521757278514035,0,0,0,0,0,0,0,0,0,0,0,0.000261328594574818,0,0.00026276959149435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium mesophilum(RS_GCF_003499275.1),0.00129395805071481,0.000809467984145593,0,0.000568660901621664,0,0,0,0,0.00185022293669811,0,0,0.000781991844942188,0.000418125751319709,0.000482541643343821,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium sediminicola(RS_GCF_014489515.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896446810822558,0.000878403814782281,0,0,0,0,0,0,0,0,0,0,0,0.000299216053938681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium sp011301715(RS_GCF_011301715.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024052653444996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium sp021502585(RS_GCF_021502585.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonadaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244485493860698,0.000602334044422136,0.000918797325982955,0.00163046204786033,0.000626356172963783,0,0.00255754475703325,0,0,0,0,0.000191046296885945,0,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212318323071281,0.000282982636993916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0.000181249716797317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas oligophenolica(RS_GCF_006438955.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525874997565394,0,0.000178272185973544,0.000223363859727496,0,0,0,0.000241821259543303,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas_I sp019508115(GB_GCA_019508115.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407475823101163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas_N Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161748734893823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaeta_D lutea(RS_GCF_000758165.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413098993540634,0.000191046296885945,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaetia Class,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143351631061851,0.00292962247819429,0.00206054064661728,0.000370060183471944,0.00298079811447189,0.00351196206367882,0.00163055617601072,0.00169412314522725,0.00217499660156781,0.00187302316540915,0.00407641551801568,0,0,0,0,0,0,0.00145615106392973,0,0,4.70035252643948e-05,0,0,6.16722428652924e-05
Spirochaetota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103637682661416,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0
Sporobacter termitidis(RS_GCF_900130065.1),0,0,0,0,0,0,0,0,0,0,0.000327725584443959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporocytophaga Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50172931473528e-05,0
Sporolactobacillaceae Family,0,0,0,0.000509833911798733,0,0,0,0,0,0,0,0.000409614775922099,0.000975626753079322,0.00104228994962265,0.00117235663897479,0,0,0,0,0,0,0,0,0,0,0,0,0.000327990728795399,0.000837804951028306,0.000424874468906914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporomusa Genus,0,0,0,0,0,0,0,0,0,0,0,0.000558565603530135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporomusa sphaeroides(RS_GCF_001941975.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporomusa termitida(RS_GCF_007641255.1),0,0,0,0,0,0,0,0,0,0,0.000400553492098172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporosarcina Genus,0,0,0,0.00105888581681275,0,0,0,0,0,0,0,0.00111713120706027,0.00334500601055768,0.00104228994962265,0.000848947910981748,0.00105943714006302,0,0,0.00102844529172729,0,0,0,0,0,0,0,0.00191046296885945,0.0018586141298406,0.00155592348048114,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporotomaculum geothermicum_B(GB_GCA_016841645.1),0,0,0,0,0,0,0,0,0,0,0,0,0,7.72066629350113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporotomaculum gibsoniae(RS_GCF_000233715.2),0,0,0,0,0,0,0,0,0,0,0,0.000428233629373103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191046296885945,0,0,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporotomaculum syntrophicum(RS_GCF_009932395.1),0,0,0,0,0,0,0,0,0,0,0,0.000297901655216072,0.000278750500879806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318410494809909,6.55981457590799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpSt-539 sp015654675(GB_GCA_015654675.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71095899604053e-05,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpSt-583 sp017999235(GB_GCA_017999235.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434640877974573,0.00230894717028485,0.00247124798023002,0.00283449556012642,0,0,0,0.00562372188139059,0,0.00220609863712129,0,0.000488229425375194,0,0.000199477369292454,0.000444186944766319,0.000781717018439325,0,0,0,0,0,0,0,0,0,0,0,0.00113845820232029,0.000770582251949573,0.00142367753703786,0,0,0,0,0.00324841059909973,0,0.000564042303172738,0,0,0
SSA5 sp013414685(GB_GCA_013414685.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233136462542742,0,0
Stellaceae Family,0,0,0,0.000607878894836951,0.000333385629118293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628439171686516,0.00157337156043495,0.00176443171982156,0.00127557278123927,0.00574567126969597,0.00235691013702429,0,0,0,0,0,0.00174456765813383,0.00184321804185189,0.000832228832105539,0.000645103883970281,0.00132533922372988,0.00178190165829226,0,0,0,0,0,0.000349704693814113,0,0
Stenotrophobium rhamnosiphilum(RS_GCF_003052265.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70091579182488e-05,0.000233672157962379,0,0,6.90917884409438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas Genus,0,0,0,0,0.000254941951678695,0,0,0,0,0,0.000364139538271065,0.000204807387961049,0.000679454345894528,0.000791368295083866,0.000828734865482182,0,0,0,0,0.000290808223161756,0.000213957137253504,0,0,0,0,0.000300435631665916,0.000233501029527267,0.000393588874554479,0.000538588897089625,0.000270374662031672,0,0,0,0,0.000253199072901856,0.000231069621276891,0.000124790530181481,0.000245700245700246,0.000428398956264361,0.000203905931396982,0.00038874065697171,0,0,0,0,0.000315556958030925,0.000160531680927231,0,0,0,0,0,0.000155424308361828,0.000380069172589411,0.000339197335759108
Steroidobacteraceae Family,0.000939163101325264,0.00248422933065372,0.00185497470489039,0.00135302076592741,0.000372607467838092,0.000601991201667053,0.00519245964555819,0.0017905102954342,0.00103127180078255,0.00126530460347587,0.00203918141431797,0.000428233629373103,0.000679454345894528,0.000231619988805034,0.000384047864491743,0,0,0,0,0,0,0,0,0,0,0,0,0.000349856777381759,0,0,0.00016860563142809,0.00125869724834796,0.0018975963779213,0.0017171172055144,0.00671951385778003,0.00605402407745454,0.00278104610118729,0.00174223810587447,0.00103205203100051,0.00129140423218089,0.00139593235912569,0.00267730680208657,0,0.000708935671793607,0.000244694576678382,0,0.0002086911852054,0,0,0,0,0.000893066980023502,0.000271992539633199,0,0
Sterolibacterium denitrificans(RS_GCF_900174485.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207962659149202,0.000552643776517988,0.000491400491400491,0.000856797912528722,0.000634374008790611,0.000477090806283463,0.000483642519086607,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptacidiphilus Genus,0.00573933006365439,0.00477306983754815,0.00349313418453385,0.00390219032492107,0.0161005647944776,0.013290113452188,0.0168754938480641,0.0117377897145131,0.0049743698625982,0.00234453500055822,0.00265821862937878,0.00188050419855145,0.0011498458161292,0.000521144974811326,0.00143512623046914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002086911852054,0,0,0,0,0,0,0,0
Streptacidiphilus jeojiense(RS_GCF_000719095.1),0.00231660231660232,0.00664322000781555,0.00693808720790171,0.00584348098907779,0.00588327580796988,0.00435285945820792,0,0,0,0,0,0.000484090189726117,0.000435547657624697,0.000945781620953888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomyces Genus,0.000396535531670667,0.00103276949701334,0.00158997831847748,0,0.00160809538751177,0,0,0,0,0,0,0,0,0,0,0.000787786591328915,0.00228384991843393,0.000918797325982955,0.00188130236291577,0.00259490414513567,0,0.0033015577772611,0,0,0,0,0,0.000459187020313559,0.000339111527797171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033659408856632,0,0,0,0,0,0,0,0,0
Streptomyces hoynatensis(RS_GCF_003626535.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335547949802027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomycetaceae Family,0.0014609203798393,0.00602914084742924,0.00643218501565888,0.00698080279232112,0.00698148729212426,0.00453808752025932,0,0,0,0,0,0,0.000400703845014722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomycetales Order,0,0,0,0,0.00096093504863508,0.00449178050474647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptosporangiaceae Family,0.0141917979755818,0.0130073131245464,0.0138039026740544,0.0122556228797772,0.0488508001255099,0.0359805510534846,0.0156338187154306,0.00920123346264797,0.00333646759076708,0.00293997246101745,0.00243973490641614,0.00337001247463181,0.0031707869475078,0.00200737323631029,0.0026276959149435,0,0,0.0018059119855527,0,0.00114086302932689,0,0,0,0,0,0,0,0,0,0,0.00395456844622247,0.00475507849375896,0.00539316865303948,0.00404749055585537,0.0214245369378494,0.00552256394851769,0.00190751238991693,0.000893455438909984,0.00165517778556685,0.00101952965698491,0.00153729259802449,0.00495733582063772,0.00219559796161769,0,0.00195755661342706,0.0358262333017777,0.0156999983946832,0.00896926209638321,0.00356991873737611,0,0,0.00110458284371328,0.00114625427416848,0.000760138345178823,0.000616722428652924
Streptosporangium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0.000225875266658301,0,0,0,0,0.000697512206463613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfotelmatobacter Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245244554804494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfotelmatobacter sp003166855(GB_GCA_003166855.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386033314675056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127220612804831,0,0,0,0,0.000300390507659958,0.000356544371947089,0.000201027473754746,0,0,0.000282720477797607,0.000380004836425191,0.000623441396508728,0,0.000956533345197313,0,0,0,0,0,0,0.000587544065804935,0,0.000418076089848352,0
Sulfotelmatobacter sp020073385(GB_GCA_020073385.1),0.00400709589898779,0,0.000602264514574801,0,0,0,0,0.000994727941907888,0.00700658194061088,0.0095642142086264,0.00524360935110334,0.00342586903498483,0.00343211554208261,0.00175645158177151,0.00226386109595133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467497432596067,0,0.00193088754244623,0.000883088848550262,0,0.00217205444000277,0.00447463186793596,0.0059861514406969,0.00303773805351092,0.0026281208935611,0.00157263265774919,0.00217639133588973,0.00235823484766345,0.00261997965662855,0.00222449615162166,0.000610076785526454,0,0,0,0.0099772611258063,0.00709253845785211,0.00559341950646298,0.00235079266397265,0.00134924556269241,0.00177307698237716
Sulfotelmatobacter sp020073465(GB_GCA_020073465.1),0,0,0,0.000372570935545228,0,0,0,0,0.000576298947496133,0.00282832793718135,0.0011288325686403,0,0,0,0.000384047864491743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527953568057061,0,0,0,0,0.000516989339323279,0.000536073263345991,0,0.000543749150391953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfuricaulis limicola(RS_GCF_002355735.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475161324933707,0.00090905912380686,0.00136493774552234,0.00110386106068783,0.000175291665855131,0.000439032280426092,0.00212143901308518,0.0056287692651329,0.00391400864586984,0.00256015224976211,0.00219108370293146,0.00260821501364563,0.000162636886045755,0,0,0,0,0,0,0.00116014664253562,0,0.000493537015276146,0.000446844886540255,0.000190034586294706,0.000339197335759108
Sulfurifustaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244485493860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfurimonas baltica(RS_GCF_015265455.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sumerlaea chitinivorans(GB_GCA_003290465.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122622277402247,0,0,0,0,0,0,0,0,0,0,0,8.13184430228776e-05,0.000184939740467898,0,0,0,0,0,0,0,0,0,7.60138345178823e-05,0
Sumerlaeaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125420157527718,0,0,0,0,0,0.000490244141582508,0,0,6.55981457590799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185623462805699,0,0,7.77121541809139e-05,0,0
Sumerlaeia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135530738371463,0,0,0,0,0,0,0,0,0,0,0,0
SURF-27 sp003597995(GB_GCA_003597995.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245700245700246,0.000545235035245551,0.000475780506592958,0.000194370328485855,0.000120910629771652,0,0,0,0,0,0,0,0,0,0,0.000271992539633199,3.80069172589411e-05,0
SURF-37 sp003599755(GB_GCA_003599755.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SURF-52 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505816894284269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000987074030552291,0.00106854211998757,0.000494089924366235,0.000154180607163231
SURF-52 sp021813445(GB_GCA_021813445.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269832703723691,0,0.000716315825958361,0.00164010411095661,0.00321643958007594,0.00422557152315302,0.00265077710816077,0.00242079409114201,0.00297094690296058,0,0,0,0,0,0,0,0,0,0.000517038777908343,0,0,0.000169598667879554
SURF-65 sp003599055(GB_GCA_003599055.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55981457590799e-05,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0.000298167624417218,0.000462349351169744,0.000378164345775682,0,0,0,0,0,0,0.00119858989424207,0.000291420578178427,0.000247044962183117,0.000123344485730585
SXKJ01 sp003669125(GB_GCA_003669125.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0.000627431296273058,0.000411874663371669,0.00070235288215522,0,0,0,0.000743632645473136,0.00228527899447724,0,0.000225326723749437,0.000169818930565285,0.00015306234010452,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXTU01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213708423997513,0,0
SXWH01 sp945861385(GB_GCA_945861385.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0,0,0,0,0,0,0,0,0.00240219629375429,0.000450653447498873,0.000148591564244624,0,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXXK01 sp903921605(GB_GCA_903921605.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679126371835271,0.000401556029614757,0.000285143997718848,0.000551848693121959,0,0,0,0,0.000888719608963372,0.00240219629375429,0.00217815832957789,0.000509456791695854,0.00024052653444996,0,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
